location,account_type,age,login_frequency,total_spent,customer_service_interaction_count,registration_date_year,registration_date_month,registration_date_day,gender_female,gender_male
7.922047056959519e-05,0.0,0.4196476142370546,0.3450443709797063,-0.061017928393978,-1.1047469132423215,-0.6226211131134609,0.6139036271474809,0.6801241995269816,1.0,0.0
0.0001584409411391,0.0,0.5697178432865155,0.416526256451269,-1.5617886216312604,-5.199337582605575,-0.6226211131134609,0.0,0.6105661768174395,1.0,0.0
0.0002376614117087,1.0,0.515021083379381,0.6347457191837501,0.7590586103123718,-0.4893066346558385,-0.129582313672137,0.4772279750865948,0.5959660382751485,1.0,0.0
7.922047056959519e-05,0.0,0.515021083379381,0.5398384271938188,-1.1432932014544277,0.4626104126272192,-0.6226211131134609,1.0,0.3454846368912014,0.0,1.0
7.922047056959519e-05,2.0,0.5015684802128271,0.5398384271938188,0.944257343314026,1.0864560455350232,0.8735150946146939,0.0,0.6498730949895147,1.0,0.0
7.922047056959519e-05,2.0,0.532967935671193,0.3450443709797063,1.2745247214773725,0.214919822566405,0.8735150946146939,1.0,0.0,1.0,0.0
0.0001584409411391,2.0,0.4318421005271021,0.5489679729119752,1.491268079646061,0.214919822566405,0.8735150946146939,1.0,0.4871734915471578,0.0,1.0
7.922047056959519e-05,0.0,0.448125039468233,0.5309280315377733,-0.2003536691736681,1.0864560455350232,5.19933758270342,0.4537595498395929,0.4134953399023328,1.0,0.0
7.922047056959519e-05,0.0,0.6436870452071272,0.4472858080014176,0.64007196213121,0.7380888474045281,-0.129582313672137,0.520668000403982,0.4346058447246904,1.0,0.0
7.922047056959519e-05,0.0,0.4125874298488218,0.5898104735810721,0.7780166282873711,-0.7563331967496455,0.8735150946146939,0.5843564812236707,0.5443532081913978,1.0,0.0
7.922047056959519e-05,1.0,0.6436870452071272,0.5145327638837971,-1.5254375597456575,-0.2445475153931297,-0.6226211131134609,1.0,0.4441733092815591,1.0,0.0
0.0001584409411391,1.0,0.515021083379381,0.4654923919489376,0.9659832362225518,-0.4893066346558385,-0.6226211131134609,0.3944245525218501,0.5838259908913084,0.0,1.0
7.922047056959519e-05,1.0,0.5480089655340529,0.416526256451269,0.8960579037748743,0.4626104126272192,0.8735150946146939,0.4995174100684922,0.6801241995269816,1.0,0.0
0.0001584409411391,1.0,0.5588532465839833,0.6595484768717499,-0.9157527366323068,0.214919822566405,0.3308725717264192,1.0,0.4704663179340227,1.0,0.0
0.0002376614117087,0.0,0.3684014770585954,0.5781497706373087,-1.0847170982700798,-0.7563331967496455,-0.6226211131134609,0.0,0.3868230405351043,0.0,1.0
0.0002376614117087,1.0,0.532967935671193,0.5781497706373087,0.1847263501279673,0.214919822566405,-0.129582313672137,0.0,0.5191888003332964,0.0,1.0
7.922047056959519e-05,1.0,0.3162650945591562,0.4040339617154423,-1.0900501228051154,0.4626104126272192,5.19933758270342,0.3944245525218501,0.5632814252276416,1.0,0.0
0.0003168818822783,0.0,0.5758226692731897,0.5309280315377733,0.1409663554982979,1.0864560455350232,-0.129582313672137,0.5406285190841069,0.535797443508294,1.0,0.0
7.922047056959519e-05,2.0,0.4318421005271021,0.427587175326393,-1.73930969596399,0.4626104126272192,-5.199337582605575,0.520668000403982,0.4532170826825601,1.0,0.0
7.922047056959519e-05,1.0,0.3385080282369175,0.5398384271938188,0.0728929192540107,-0.4893066346558385,-0.129582313672137,0.4274268829898967,0.5443532081913978,0.0,1.0
0.0002376614117087,0.0,0.5015684802128271,0.5066408579612776,-2.0556992621253904,-0.2445475153931297,0.3308725717264192,0.3944245525218501,0.6105661768174395,1.0,0.0
7.922047056959519e-05,0.0,0.5588532465839833,0.427587175326393,-1.298237297488953,-0.2445475153931297,-0.129582313672137,0.3944245525218501,0.4787142402215321,1.0,0.0
7.922047056959519e-05,0.0,0.4927543317946844,0.5066408579612776,-2.356091224160628,-5.199337582605575,-5.199337582605575,1.0,0.4346058447246904,0.0,1.0
0.0002376614117087,1.0,0.4632958383883566,0.4739884673022089,-1.804166664309801,0.4626104126272192,-0.6226211131134609,0.4537595498395929,0.5730552091561909,0.0,1.0
7.922047056959519e-05,0.0,0.5758226692731897,0.482285873330966,0.4699889578408009,0.4626104126272192,0.8735150946146939,0.5406285190841069,0.4704663179340227,1.0,0.0
7.922047056959519e-05,0.0,0.6212925817624594,0.4654923919489376,-0.8985234141370985,0.214919822566405,0.3308725717264192,1.0,0.0,1.0,0.0
0.0001584409411391,0.0,0.5638819078124458,0.5676934107075433,-0.7264668573900924,5.19933758270342,-5.199337582605575,0.5843564812236707,0.0,1.0,0.0
7.922047056959519e-05,1.0,0.4927543317946844,0.5309280315377733,-0.8418652295075324,-0.0125460161815425,-0.6226211131134609,0.0,0.3699235486477072,1.0,0.0
0.0001584409411391,0.0,0.4780956012136012,0.5489679729119752,1.2626065751704063,-0.4893066346558385,-0.6226211131134609,0.6139036271474809,0.535797443508294,0.0,1.0
0.0001584409411391,2.0,0.4729859001046487,0.416526256451269,0.096202938497852,-0.0125460161815425,-0.6226211131134609,0.5843564812236707,0.5838259908913084,0.0,1.0
0.0002376614117087,1.0,0.488025073949092,0.416526256451269,-0.0988883660370428,1.0864560455350232,-5.199337582605575,0.6139036271474809,0.5032580915180038,1.0,0.0
7.922047056959519e-05,0.0,0.5883283392657932,0.558127446073297,0.6038001680684871,0.214919822566405,0.3308725717264192,0.5610511531583031,0.3454846368912014,1.0,0.0
0.0001584409411391,2.0,0.5758226692731897,0.6595484768717499,0.5945973049098636,-1.1047469132423215,-0.6226211131134609,0.4772279750865948,0.5443532081913978,1.0,0.0
7.922047056959519e-05,0.0,0.5638819078124458,0.5309280315377733,-0.5802592233730406,0.214919822566405,-0.129582313672137,0.4995174100684922,0.4532170826825601,0.0,1.0
7.922047056959519e-05,0.0,0.5588532465839833,0.5489679729119752,-1.7588438797177584,5.19933758270342,-0.6226211131134609,0.520668000403982,0.4704663179340227,1.0,0.0
7.922047056959519e-05,0.0,0.5535574574830513,0.6595484768717499,-0.6082466019574283,-1.1047469132423215,-5.199337582605575,0.4772279750865948,0.3454846368912014,0.0,1.0
7.922047056959519e-05,2.0,0.4371673217372742,0.6161236643545571,-0.1731268918623733,-0.0125460161815425,0.8735150946146939,0.5406285190841069,1.0,1.0,0.0
0.0002376614117087,1.0,0.3684014770585954,0.6347457191837501,-1.1821779675886936,5.19933758270342,-0.129582313672137,0.5610511531583031,0.5959660382751485,0.0,1.0
0.0001584409411391,0.0,0.4125874298488218,1.0,-0.6317226601923813,1.0864560455350232,-0.6226211131134609,0.4274268829898967,0.3699235486477072,1.0,0.0
0.0005545432939871,1.0,0.5061571999770262,0.3708213680860577,0.4947940352952082,-0.7563331967496455,0.8735150946146939,0.4772279750865948,0.5032580915180038,1.0,0.0
7.922047056959519e-05,0.0,0.448125039468233,0.3450443709797063,-0.5791172829379236,-0.4893066346558385,0.3308725717264192,0.4995174100684922,0.4134953399023328,1.0,0.0
7.922047056959519e-05,0.0,0.4729859001046487,0.5225239456125216,2.325855669399012,1.0864560455350232,0.3308725717264192,0.6139036271474809,0.4346058447246904,1.0,0.0
7.922047056959519e-05,2.0,0.6595484768717499,1.0,1.0103722510769393,0.4626104126272192,5.19933758270342,0.0,0.5276421917354539,0.0,1.0
7.922047056959519e-05,0.0,0.3551981880552839,0.4040339617154423,0.0692410269857363,-0.0125460161815425,-0.6226211131134609,0.5610511531583031,0.3868230405351043,1.0,0.0
0.0001584409411391,1.0,0.4680538132529455,0.416526256451269,2.325855669399012,-0.0125460161815425,0.3308725717264192,0.3944245525218501,0.5110028336073791,1.0,0.0
0.0011090865879743,0.0,0.61198000585755,0.6595484768717499,0.5652073400921995,-0.7563331967496455,-0.6226211131134609,0.4274268829898967,0.4134953399023328,0.0,1.0
0.0001584409411391,0.0,0.5240147328574164,0.3450443709797063,-0.1374651342089823,5.19933758270342,0.3308725717264192,0.5406285190841069,0.5110028336073791,0.0,1.0
7.922047056959519e-05,2.0,0.3551981880552839,0.5309280315377733,-1.781282366056786,-0.2445475153931297,0.3308725717264192,0.6139036271474809,0.3868230405351043,1.0,0.0
0.0006337637645567,0.0,0.4054135885827945,0.5898104735810721,0.2155210063419135,-0.4893066346558385,0.3308725717264192,0.5843564812236707,0.4704663179340227,0.0,1.0
7.922047056959519e-05,1.0,0.4054135885827945,0.5398384271938188,1.0489772176124317,-0.7563331967496455,-0.129582313672137,0.3944245525218501,0.4787142402215321,1.0,0.0
0.0006337637645567,0.0,0.3684014770585954,0.5225239456125216,-0.8286377320338592,-1.1047469132423215,0.8735150946146939,0.4274268829898967,0.4241773307174012,0.0,1.0
7.922047056959519e-05,1.0,0.6436870452071272,0.3891998465701027,-0.9525848314547748,-5.199337582605575,0.3308725717264192,0.4274268829898967,0.6105661768174395,1.0,0.0
0.0002376614117087,0.0,0.4318421005271021,0.558127446073297,0.0472703087628703,0.7380888474045281,5.19933758270342,0.4772279750865948,0.6498730949895147,0.0,1.0
7.922047056959519e-05,2.0,0.5285235121140589,0.0,0.8183683823398805,1.0864560455350232,-0.129582313672137,0.4274268829898967,0.4621252312026727,1.0,0.0
7.922047056959519e-05,1.0,0.4196476142370546,0.4654923919489376,1.3678258080422885,-0.4893066346558385,5.19933758270342,0.0,0.5276421917354539,1.0,0.0
0.0003961023528479,0.0,0.4428831529501367,0.4472858080014176,1.3100821846294108,0.4626104126272192,0.3308725717264192,0.5406285190841069,0.4441733092815591,0.0,1.0
0.0002376614117087,1.0,0.5697178432865155,0.4986728411397296,-2.356091224160628,1.0864560455350232,5.19933758270342,0.4274268829898967,0.5191888003332964,1.0,0.0
0.0002376614117087,0.0,0.5883283392657932,0.5781497706373087,1.061381847180726,0.4626104126272192,-5.199337582605575,0.5406285190841069,0.3868230405351043,0.0,1.0
7.922047056959519e-05,2.0,0.448125039468233,0.3708213680860577,-0.4758089576651664,5.19933758270342,0.8735150946146939,0.4274268829898967,0.3868230405351043,0.0,1.0
0.0002376614117087,0.0,0.4428831529501367,0.4986728411397296,-1.1336432488675303,0.4626104126272192,0.8735150946146939,0.520668000403982,0.3868230405351043,1.0,0.0
7.922047056959519e-05,1.0,0.4632958383883566,0.6021172522410068,-0.0717078066317418,-0.7563331967496455,0.3308725717264192,0.5843564812236707,0.6801241995269816,1.0,0.0
7.922047056959519e-05,2.0,0.4054135885827945,0.3891998465701027,0.3018680197659893,-0.4893066346558385,-0.129582313672137,0.6139036271474809,0.4871734915471578,1.0,0.0
0.0002376614117087,0.0,1.0,0.4905744664825207,1.4552712502723244,1.0864560455350232,-0.129582313672137,0.5610511531583031,0.5536984012220179,1.0,0.0
0.0003961023528479,1.0,0.515021083379381,0.427587175326393,-0.7238477668693087,0.214919822566405,0.3308725717264192,0.4772279750865948,0.3868230405351043,1.0,0.0
0.0001584409411391,0.0,0.4729859001046487,0.6161236643545571,-0.5726959892872953,-1.1047469132423215,0.3308725717264192,0.0,0.5032580915180038,1.0,0.0
7.922047056959519e-05,2.0,1.0,0.437763532305899,-0.0256869183664928,-0.7563331967496455,-0.129582313672137,0.4995174100684922,0.5959660382751485,1.0,0.0
7.922047056959519e-05,0.0,0.3684014770585954,0.4905744664825207,-0.2906542682263431,-0.4893066346558385,0.3308725717264192,0.4995174100684922,0.5276421917354539,1.0,0.0
7.922047056959519e-05,0.0,0.4927543317946844,1.0,-1.3150457785352048,0.214919822566405,0.3308725717264192,0.5843564812236707,0.4787142402215321,1.0,0.0
7.922047056959519e-05,1.0,0.4261371952667319,0.0,1.2554301994190464,-0.2445475153931297,-0.129582313672137,0.4274268829898967,0.0,1.0,0.0
0.0005545432939871,2.0,0.6436870452071272,0.437763532305899,0.1858433065231114,-0.2445475153931297,0.3308725717264192,0.5406285190841069,0.6279987777572495,1.0,0.0
7.922047056959519e-05,1.0,0.5819022785601096,0.5225239456125216,-1.037313128883255,0.214919822566405,-0.6226211131134609,0.4995174100684922,0.4952928890216881,1.0,0.0
7.922047056959519e-05,0.0,1.0,0.427587175326393,-2.1456891073890496,5.19933758270342,-0.6226211131134609,0.4537595498395929,0.5443532081913978,1.0,0.0
0.0001584409411391,1.0,0.6595484768717499,0.3450443709797063,0.8413811695265158,-5.199337582605575,-0.129582313672137,0.520668000403982,0.5276421917354539,0.0,1.0
0.0001584409411391,0.0,0.5697178432865155,0.3450443709797063,1.628978394747875,-0.4893066346558385,-0.129582313672137,0.4772279750865948,0.3699235486477072,1.0,0.0
0.0003168818822783,0.0,0.5061571999770262,0.5898104735810721,0.4314911216729226,0.4626104126272192,-5.199337582605575,0.4537595498395929,0.5838259908913084,1.0,0.0
7.922047056959519e-05,0.0,0.5883283392657932,0.5145327638837971,-0.3928202616801881,-0.7563331967496455,-0.129582313672137,0.5843564812236707,0.5536984012220179,1.0,0.0
7.922047056959519e-05,1.0,0.0,0.416526256451269,0.2666833665587593,1.0864560455350232,0.8735150946146939,0.4772279750865948,0.4704663179340227,1.0,0.0
0.0001584409411391,0.0,0.5240147328574164,0.5398384271938188,-1.966489733063815,0.7380888474045281,-0.129582313672137,0.4274268829898967,0.5276421917354539,0.0,1.0
0.0001584409411391,1.0,0.5106385939325436,0.558127446073297,-0.2355952297479388,0.214919822566405,0.8735150946146939,1.0,0.4787142402215321,0.0,1.0
7.922047056959519e-05,0.0,0.4261371952667319,0.5898104735810721,0.2210916995086266,5.19933758270342,-0.129582313672137,0.3944245525218501,0.4787142402215321,1.0,0.0
7.922047056959519e-05,1.0,0.5883283392657932,0.4905744664825207,-0.6584516237320512,-0.7563331967496455,0.8735150946146939,0.4995174100684922,0.3699235486477072,1.0,0.0
7.922047056959519e-05,1.0,0.0,0.5145327638837971,-1.5908748199083085,0.7380888474045281,0.3308725717264192,0.4537595498395929,0.3868230405351043,1.0,0.0
7.922047056959519e-05,0.0,1.0,0.5309280315377733,0.6348454781783943,-0.4893066346558385,0.8735150946146939,0.520668000403982,0.6498730949895147,1.0,0.0
0.0001584409411391,0.0,0.6815378791380158,0.5398384271938188,1.8082602959310945,-1.1047469132423215,0.8735150946146939,0.4995174100684922,0.5536984012220179,1.0,0.0
0.0002376614117087,1.0,1.0,0.4472858080014176,0.0591623299639546,5.19933758270342,-5.199337582605575,0.0,0.5730552091561909,1.0,0.0
0.0002376614117087,0.0,0.4196476142370546,0.5398384271938188,-1.6642992515465067,0.7380888474045281,0.8735150946146939,0.5610511531583031,0.5191888003332964,1.0,0.0
7.922047056959519e-05,0.0,0.5106385939325436,0.5225239456125216,0.1391653384232525,0.4626104126272192,0.3308725717264192,0.3944245525218501,0.4532170826825601,1.0,0.0
7.922047056959519e-05,0.0,0.5015684802128271,0.6347457191837501,0.2413123205552466,0.4626104126272192,5.19933758270342,0.520668000403982,0.4704663179340227,1.0,0.0
0.0001584409411391,0.0,0.488025073949092,0.0,-1.5326343947829228,-0.7563331967496455,-5.199337582605575,1.0,0.3454846368912014,1.0,0.0
0.0001584409411391,0.0,0.4927543317946844,0.6347457191837501,1.4866194465015157,5.19933758270342,-5.199337582605575,0.520668000403982,0.6105661768174395,0.0,1.0
7.922047056959519e-05,0.0,0.4729859001046487,0.3450443709797063,0.4770953328938222,-0.7563331967496455,5.19933758270342,0.0,0.5032580915180038,1.0,0.0
7.922047056959519e-05,1.0,0.5953723660646776,0.437763532305899,1.331113758912288,1.0864560455350232,0.3308725717264192,0.5843564812236707,0.6279987777572495,1.0,0.0
